grid_ID,Y_centroid_UTM_lat,X_centroid_UTM_lon,sst_clim,chlor_clim,bath,bath_buff_500
6464,6452069.021,392188.5633,7.885622978,1.948110104,-111,-113
6465,6452069.021,393413.5633,7.247935295,1.887637615,-105,-111.5
6466,6452069.021,394638.5633,7.247935295,1.887637615,-78,-78
6467,6452069.021,395863.5633,7.247935295,1.887637615,-116,-108.5
6468,6452069.021,397088.5633,7.247935295,1.887637615,-88,-70
6469,6452069.021,398313.5633,6.357688427,1.621457577,-53,-53
6470,6452069.021,399538.5633,6.357688427,1.621457577,-52,-50
6471,6452069.021,400763.5633,6.357688427,1.621457577,-38,-38
6472,6452069.021,401988.5633,6.357688427,1.621457577,-24,-20.5
6473,6452067.351,403200.0026,5.97564888,1.396856308,-5,-5
6474,6452069.021,404438.5633,5.97564888,1.396856308,-13,-23.5
6475,6452069.021,405663.5633,5.97564888,1.396856308,-52,-43.5
6476,6452069.021,406888.5633,5.97564888,1.396856308,-115,-115
6477,6452069.021,408113.5633,6.123389244,1.273550749,-249,-260
6478,6452069.021,409338.5633,6.123389244,1.273550749,-261,-261
6479,6452069.021,410563.5633,6.123389244,1.273550749,-266,-266
6480,6452069.021,411788.5633,6.123389244,1.273550749,-161,-148.5
6481,6452069.021,413013.5633,6.189755917,1.259540081,-103,-103
6482,6452069.021,414238.5633,6.189755917,1.259540081,-144,-147.5
6483,6452069.021,415463.5633,6.189755917,1.259540081,-157,-157
6484,6452069.021,416688.5633,6.189755917,1.259540081,-169,-165
6485,6452070.637,417915.6439,6.480877399,1.215990901,14,7.5
6486,6452121.595,419143.0848,6.480877399,1.215990901,5,4
6487,6452022.648,420126.5524,6.480877399,1.215990901,4,43
6488,6452057.363,425472.7956,8.42975235,NA,4,-9.5
6489,6452077.088,426475.9504,8.42975235,NA,-56,-23
6490,6452068.227,427728.0784,6.241669178,NA,-43,-20
6491,6452069.021,428938.5633,6.241669178,NA,-55,-54
6492,6452069.021,430163.5633,6.43324852,NA,-46,-48.5
6493,6452134.9,431248.4761,6.43324852,NA,15,29.5
6494,6452165.544,432088.2621,6.43324852,NA,45,44.5
6495,6451884.789,437976.4088,NA,NA,35,47.5
6496,6451985.736,438802.2765,8.271523476,NA,16,17
6497,6452090.691,440009.9326,8.271523476,NA,8,8
6498,6452069.021,441188.5633,8.271523476,NA,-18,-16.5
6499,6452074.405,442377.298,8.271523476,NA,-6,-10.5
6500,6452324.26,443076.9964,5.799552441,2.107134581,1,10.5
6501,6452339.895,463724.3491,7.726407528,6.638056755,31,21
6502,6452163.341,464645.3894,7.726407528,6.638056755,2,-4.5
6503,6452047.823,465580.6532,NA,NA,20,25.5
6504,6452070.967,466919.3454,7.726407528,6.638056755,-82,-64
6505,6452069.021,468138.5633,7.726407528,6.638056755,-52,-52
6506,6452069.021,469363.5633,7.733911514,7.145051003,-81,-81
6507,6452069.021,470588.5633,7.733911514,7.145051003,-87,-91.5
6508,6452069.021,471813.5633,7.937039375,7.347521305,-106,-106
6509,6452069.021,473038.5633,7.937039375,7.347521305,-63,-84
6510,6452069.021,474263.5633,7.937039375,7.347521305,-107,-107
6511,6452069.021,475488.5633,7.937039375,7.347521305,-104,-115.5
6512,6452069.021,476713.5633,7.690879345,6.714947701,-160,-160
6513,6452069.021,477938.5633,7.690879345,6.714947701,-223,-231.5
6514,6452069.021,479163.5633,7.690879345,6.714947701,-260,-260
6515,6452069.021,480388.5633,7.690879345,6.714947701,-266,-265.5
6516,6452069.021,481613.5633,7.438596249,13.02115536,-265,-265
6517,6452069.021,482838.5633,7.438596249,13.02115536,-254,-259.5
6518,6452069.021,484063.5633,7.438596249,13.02115536,-166,-166
6519,6452069.021,485288.5633,7.438596249,13.02115536,-207,-221
6520,6452069.021,486513.5633,6.885763168,NA,-230,-230
6521,6452069.021,487738.5633,6.885763168,NA,-201,-188.5
6522,6452069.021,488963.5633,6.885763168,NA,-96,-96
6523,6452025.69,489971.8509,6.885763168,NA,20,20
6524,6452075.569,491864.0238,6.418317795,2.00289011,7,7
6525,6452069.577,492633.9886,6.418317795,2.00289011,11,9.5
6526,6452073.027,493854.5002,6.418317795,2.00289011,10,10
6527,6452105.566,495149.7767,7.953810692,5.504801273,13,-0.5
6528,6452073.351,496397.856,7.953810692,5.504801273,-162,-162
6529,6452069.021,497538.5633,7.953810692,5.504801273,-115,-117
6530,6452069.021,498763.5633,7.953810692,5.504801273,-165,-165
6531,6452069.021,499988.5633,7.953810692,5.504801273,-469,-533.5
6532,6452069.021,501213.5633,7.534368038,1.358738303,-660,-660
6533,6452069.021,502438.5633,7.534368038,1.358738303,-628,-587.5
6534,6452069.021,503663.5633,7.534368038,1.358738303,-578,-578
6535,6452069.021,504888.5633,7.534368038,1.358738303,-299,-128.5
6536,6452043.614,505720.9438,NA,NA,108,108
6537,6452067.267,517670.0917,7.111670494,6.8639431,-80,-69
6538,6452069.021,518363.5633,7.111670494,6.8639431,-80,-80
6539,6452069.021,519588.5633,7.111670494,6.8639431,-68,-70
6540,6452069.021,520813.5633,7.111670494,6.8639431,-64,-64
6541,6452069.021,522038.5633,5.298294544,NA,-61,-61.5
6542,6452069.021,523263.5633,5.298294544,NA,-52,-52
6543,6452069.021,524488.5633,5.298294544,NA,-48,-51.5
6544,6452069.021,525713.5633,5.298294544,NA,-43,-43
6545,6452069.021,526938.5633,5.679450989,NA,-42,-45.5
6546,6452069.021,528163.5633,5.679450989,NA,-46,-46
6547,6452069.021,529388.5633,5.679450989,NA,-33,-40
6548,6452069.021,530613.5633,5.679450989,NA,-35,-35
6549,6452069.021,531838.5633,4.84553051,NA,-51,-40.5
6550,6452069.021,533063.5633,4.84553051,NA,-49,-62
6551,6452069.021,534288.5633,4.84553051,NA,-23,-23
6552,6452069.021,535513.5633,4.84553051,NA,1,-29
6553,6452036.782,536673.1407,7.123034,15.59973431,-87,-87
6554,6451845.937,537512.7467,6.710928917,NA,34,61
6555,6452757.842,377914.1454,8.439068794,2.049503803,-141,-141
6556,6452707.021,378713.5633,8.439068794,2.049503803,-157,-157
6557,6452707.021,379938.5633,8.439068794,2.049503803,-163,-164.5
6558,6452707.021,381163.5633,8.358744621,1.904157639,-178,-178
6559,6452707.021,382388.5633,8.358744621,1.904157639,-173,-173
6560,6452707.021,383613.5633,8.238202095,1.967401624,-149,-154.5
6561,6452707.021,384838.5633,8.238202095,1.967401624,-154,-154
6562,6452707.021,386063.5633,8.238202095,1.967401624,-174,-174
6563,6452707.021,387288.5633,8.238202095,1.967401624,-181,-179.5
6564,6452707.021,388513.5633,7.885622978,1.948110104,-174,-174
6565,6452707.021,389738.5633,7.885622978,1.948110104,-157,-151
6566,6452707.021,390963.5633,7.885622978,1.948110104,-110,-124
6567,6452707.021,392188.5633,7.885622978,1.948110104,-71,-80.5
6568,6452707.021,393413.5633,7.247935295,1.887637615,-96,-94.5
6569,6452707.021,394638.5633,7.247935295,1.887637615,-100,-103.5
6570,6452707.021,395863.5633,7.247935295,1.887637615,-150,-138.5
6571,6452707.021,397088.5633,7.247935295,1.887637615,-107,-87
6572,6452707.021,398313.5633,6.357688427,1.621457577,-46,-49.5
6573,6452707.021,399538.5633,6.357688427,1.621457577,-46,-45.5
6574,6452707.021,400763.5633,6.357688427,1.621457577,-25,-27.5
6575,6452705.271,401986.0135,6.357688427,1.621457577,-24,-19
6576,6452726.572,403193.0249,5.97564888,1.396856308,-11,-9
6577,6452703.365,404449.8795,5.97564888,1.396856308,-6,-12
6578,6452707.021,405663.5633,5.97564888,1.396856308,-35,-32
6579,6452707.021,406888.5633,5.97564888,1.396856308,-137,-130
6580,6452707.021,408113.5633,6.123389244,1.273550749,-249,-218
6581,6452707.021,409338.5633,6.123389244,1.273550749,-261,-257.5
6582,6452707.021,410563.5633,6.123389244,1.273550749,-266,-265.5
6583,6452707.021,411788.5633,6.123389244,1.273550749,-161,-148.5
6584,6452707.021,413013.5633,6.189755917,1.259540081,-103,-103
6585,6452707.021,414238.5633,6.189755917,1.259540081,-144,-147.5
6586,6452707.021,415463.5633,6.189755917,1.259540081,-157,-157
6587,6452707.021,416688.5633,6.189755917,1.259540081,-169,-165
6588,6452712.645,417882.4239,6.480877399,1.215990901,14,14
6589,6452704.517,419148.9298,6.480877399,1.215990901,5,5
6590,6452622.877,419917.0177,6.480877399,1.215990901,4,4
6591,6452947.159,422115.4053,5.915736198,3.420526743,39,27.5
6592,6452896.064,422803.6522,5.915736198,3.420526743,34,25
6593,6452716.355,425491.9297,5.892014027,1.890687704,1,-39
6594,6452707.021,426488.5633,5.892014027,1.890687704,-75,-61
6595,6452707.021,427713.5633,5.892014027,1.890687704,-34,-34
6596,6452707.021,428938.5633,5.892014027,1.890687704,-53,-50.5
6597,6452707.021,430163.5633,5.815440655,2.620110035,-41,-41
6598,6452713.243,431364.9281,5.815440655,2.620110035,-34,-16.5
6599,6452918.827,432542.6541,5.815440655,2.620110035,17,13
6600,6452905.689,433273.9331,5.815440655,2.620110035,17,17.5
6601,6452705.85,437756.2883,5.857037544,2.373725414,16,16
6602,6452724.16,439089.7527,5.799552441,2.107134581,22,6
6603,6452707.993,439965.086,5.799552441,2.107134581,-17,-13.5
6604,6452707.021,441188.5633,5.799552441,2.107134581,-19,-19.5
6605,6452707.021,442413.5633,5.799552441,2.107134581,-6,-15
6606,6452770.165,443399.3612,5.799552441,2.107134581,20,10.5
6607,6452727.42,463575.9369,7.726407528,6.638056755,31,21
6608,6452707.021,464463.5633,7.726407528,6.638056755,2,6.5
6609,6452735.05,465711.8962,7.726407528,6.638056755,31,22.5
6610,6452707.021,466913.5633,7.726407528,6.638056755,-82,-73.5
6611,6452707.021,468138.5633,7.726407528,6.638056755,-52,-53.5
6612,6452707.021,469363.5633,7.733911514,7.145051003,-81,-81
6613,6452707.021,470588.5633,7.733911514,7.145051003,-87,-91.5
6614,6452707.021,471813.5633,7.937039375,7.347521305,-106,-106
6615,6452707.021,473038.5633,7.937039375,7.347521305,-63,-84
6616,6452707.021,474263.5633,7.937039375,7.347521305,-107,-107
6617,6452707.021,475488.5633,7.937039375,7.347521305,-104,-115.5
6618,6452707.021,476713.5633,7.690879345,6.714947701,-160,-160
6619,6452707.021,477938.5633,7.690879345,6.714947701,-223,-231.5
6620,6452707.021,479163.5633,7.690879345,6.714947701,-260,-260
6621,6452707.021,480388.5633,7.690879345,6.714947701,-266,-265.5
6622,6452707.021,481613.5633,7.438596249,13.02115536,-265,-265
6623,6452707.021,482838.5633,7.438596249,13.02115536,-254,-259.5
6624,6452707.021,484063.5633,7.438596249,13.02115536,-166,-166
6625,6452707.021,485288.5633,7.438596249,13.02115536,-207,-221
6626,6452707.021,486513.5633,6.885763168,NA,-230,-230
6627,6452707.021,487738.5633,6.885763168,NA,-201,-188.5
6628,6452702.597,488954.1681,6.885763168,NA,-96,-96
6629,6452545.652,489725.0729,6.885763168,NA,20,12.5
6630,6452444.834,491754.0246,6.418317795,2.00289011,7,8.5
6631,6452695.444,492923.4516,6.418317795,2.00289011,8,8
6632,6452707.021,493863.5633,6.418317795,2.00289011,10,10
6633,6452696.854,495052.6623,6.418317795,2.00289011,-14,-0.5
6634,6452716.243,496415.3961,7.953810692,5.504801273,-162,-162
6635,6452707.021,497538.5633,7.953810692,5.504801273,-115,-117
6636,6452707.021,498763.5633,7.953810692,5.504801273,-165,-165
6637,6452707.021,499988.5633,7.953810692,5.504801273,-469,-533.5
6638,6452707.021,501213.5633,7.534368038,1.358738303,-660,-660
6639,6452707.021,502438.5633,7.534368038,1.358738303,-628,-587.5
6640,6452707.021,503663.5633,7.534368038,1.358738303,-578,-578
6641,6452707.021,504888.5633,7.534368038,1.358738303,-299,-128.5
6642,6452658.361,505621.5893,NA,NA,108,108
6643,6452686.581,517677.4022,7.111670494,6.8639431,-80,-69
6644,6452707.021,518363.5633,7.111670494,6.8639431,-80,-80
6645,6452707.021,519588.5633,7.111670494,6.8639431,-68,-70
6646,6452707.021,520813.5633,7.111670494,6.8639431,-64,-64
6647,6452707.021,522038.5633,5.298294544,NA,-61,-61.5
6648,6452707.021,523263.5633,5.298294544,NA,-52,-52
6649,6452707.021,524488.5633,5.298294544,NA,-48,-51.5
6650,6452707.021,525713.5633,5.298294544,NA,-43,-43
6651,6452707.021,526938.5633,5.679450989,NA,-42,-45.5
6652,6452704.338,528158.5927,5.679450989,NA,-46,-46
6653,6452641.244,529410.2206,5.679450989,NA,-33,-40
6654,6452707.021,530613.5633,5.679450989,NA,-35,-35
6655,6452707.021,531838.5633,4.84553051,NA,-51,-40.5
6656,6452707.021,533063.5633,4.84553051,NA,-49,-49
6657,6452699.38,534273.4873,4.84553051,NA,-69,-46
6658,6452533.456,535440.6197,4.84553051,NA,1,-29.5
6659,6452481.984,536351.2214,4.84553051,NA,92,57
6660,6453371.005,377754.5811,8.439068794,2.049503803,-132,-132.5
6661,6453345.021,378713.5633,8.439068794,2.049503803,-150,-142.5
6662,6453345.021,379938.5633,8.439068794,2.049503803,-163,-163
6663,6453345.021,381163.5633,8.358744621,1.904157639,-161,-161.5
6664,6453345.021,382388.5633,8.358744621,1.904157639,-150,-150.5
6665,6453345.021,383613.5633,8.238202095,1.967401624,-149,-150.5
6666,6453345.021,384838.5633,8.238202095,1.967401624,-154,-163
6667,6453345.021,386063.5633,8.238202095,1.967401624,-174,-172
6668,6453345.021,387288.5633,8.238202095,1.967401624,-181,-179.5
6669,6453345.021,388513.5633,7.885622978,1.948110104,-174,-174
6670,6453345.021,389738.5633,7.885622978,1.948110104,-157,-151
6671,6453345.021,390963.5633,7.885622978,1.948110104,-110,-110
6672,6453345.021,392188.5633,7.885622978,1.948110104,-71,-71
6673,6453345.021,393413.5633,6.416166306,1.74262929,-105,-100.5
6674,6453345.021,394638.5633,6.416166306,1.74262929,-120,-120
6675,6453345.021,395863.5633,6.416166306,1.74262929,-152,-152
6676,6453345.021,397088.5633,6.416166306,1.74262929,-98,-82
6677,6453345.021,398313.5633,7.672530174,NA,-35,-35
6678,6453345.021,399538.5633,7.672530174,NA,-38,-36
6679,6453332.141,400734.0769,7.672530174,NA,1,-9.5
6680,6453309.911,401917.6644,7.672530174,NA,2,8.5
6681,6453318.494,403224.1544,5.783774853,1.34178257,4,6
6682,6453283.528,404462.4311,5.783774853,1.34178257,18,14
6683,6453344.247,405666.2197,5.783774853,1.34178257,-14,-6
6684,6453339.051,406895.0285,5.783774853,1.34178257,-30,-58.5
6685,6453345.021,408113.5633,6.00235033,1.255883932,-278,-264
6686,6453345.021,409338.5633,6.00235033,1.255883932,-251,-245.5
6687,6453345.021,410563.5633,6.00235033,1.255883932,-254,-247
6688,6453345.021,411788.5633,6.00235033,1.255883932,-222,-195
6689,6453345.021,413013.5633,6.147939205,1.23627913,-99,-115
6690,6453345.021,414238.5633,6.147939205,1.23627913,-118,-126.5
6691,6453345.021,415463.5633,6.147939205,1.23627913,-132,-129.5
6692,6453345.021,416688.5633,6.147939205,1.23627913,-186,-192
6693,6453345.021,417913.5633,6.467528343,NA,-102,-129.5
6694,6453346.701,419140.6666,6.467528343,NA,-50,-76
6695,6453441.636,420027.043,6.467528343,NA,25,61.5
6696,6453350.23,422002.1475,5.915736198,3.420526743,39,27.5
6697,6453365.436,422646.4337,5.915736198,3.420526743,34,25
6698,6453628.68,423475.2599,5.915736198,3.420526743,3,3
6699,6453350.763,425457.9865,5.892014027,1.890687704,1,-39
6700,6453345.021,426488.5633,5.892014027,1.890687704,-75,-61
6701,6453345.021,427713.5633,5.892014027,1.890687704,-34,-34
6702,6453345.021,428938.5633,5.892014027,1.890687704,-53,-50.5
6703,6453345.021,430163.5633,5.815440655,2.620110035,-41,-41
6704,6453343.489,431385.7122,5.815440655,2.620110035,-34,-16.5
6705,6453239.445,432251.5834,5.815440655,2.620110035,9,9
6706,6453028.431,433233.5561,5.815440655,2.620110035,17,17.5
6707,6453543.23,435526.6363,5.857037544,2.373725414,-10,-0.5
6708,6453526.112,436299.7465,5.857037544,2.373725414,3,2
6709,6453417.652,437450.751,5.857037544,2.373725414,1,1
6710,6453464.545,438836.3865,5.799552441,2.107134581,2,3.5
6711,6453345.021,439963.5633,5.799552441,2.107134581,-35,-35
6712,6453345.021,441188.5633,5.799552441,2.107134581,-29,-28
6713,6453345.021,442413.5633,5.799552441,2.107134581,-21,-21
6714,6453364.401,443606.3086,5.799552441,2.107134581,-5,-5
6715,6453489.339,444443.5038,6.185232639,NA,9,9
6716,6453361.843,463480.7705,7.726407528,6.638056755,-49,-13
6717,6453345.021,464463.5633,7.726407528,6.638056755,-30,-37.5
6718,6453345.021,465688.5633,7.726407528,6.638056755,-81,-87
6719,6453345.021,466913.5633,7.726407528,6.638056755,-96,-93
6720,6453345.021,468138.5633,7.726407528,6.638056755,-89,-90
6721,6453345.021,469363.5633,7.733911514,7.145051003,-102,-101
6722,6453345.021,470588.5633,7.733911514,7.145051003,-120,-131
6723,6453345.021,471813.5633,7.937039375,7.347521305,-126,-129.5
6724,6453345.021,473038.5633,7.937039375,7.347521305,-129,-134.5
6725,6453345.021,474263.5633,7.937039375,7.347521305,-153,-147.5
6726,6453345.021,475488.5633,7.937039375,7.347521305,-179,-186.5
6727,6453345.021,476713.5633,7.690879345,6.714947701,-237,-224
6728,6453345.021,477938.5633,7.690879345,6.714947701,-260,-265
6729,6453345.021,479163.5633,7.690879345,6.714947701,-265,-267
6730,6453345.021,480388.5633,7.690879345,6.714947701,-264,-264
6731,6453345.021,481613.5633,7.438596249,13.02115536,-280,-276
6732,6453345.021,482838.5633,7.438596249,13.02115536,-293,-296
6733,6453345.021,484063.5633,7.438596249,13.02115536,-210,-212.5
6734,6453345.021,485288.5633,7.438596249,13.02115536,-174,-182
6735,6453345.021,486513.5633,6.885763168,NA,-153,-158
6736,6453344.708,487737.9746,6.885763168,NA,-129,-108.5
6737,6453246.619,488717.6567,6.885763168,NA,5,12
6738,6453142.501,492931.0157,6.418317795,2.00289011,6,5
6739,6453279.114,493993.7767,6.418317795,2.00289011,-11,-11
6740,6453336.843,494949.716,6.418317795,2.00289011,14,9.5
6741,6453350.128,496327.828,7.953810692,5.504801273,-194,-147
6742,6453345.021,497538.5633,7.953810692,5.504801273,-28,-32
6743,6453345.021,498763.5633,7.953810692,5.504801273,-238,-191.5
6744,6453345.021,499988.5633,7.953810692,5.504801273,-560,-588
6745,6453345.021,501213.5633,7.534368038,1.358738303,-687,-666.5
6746,6453345.021,502438.5633,7.534368038,1.358738303,-546,-564
6747,6453345.021,503663.5633,7.534368038,1.358738303,-625,-540.3333333
6748,6453345.021,504888.5633,7.534368038,1.358738303,-147,-29
6749,6453313.058,505537.22,NA,NA,132,110.5
6750,6453176.544,517718.332,7.111670494,6.8639431,-83,-62
6751,6453343.773,518366.4735,7.111670494,6.8639431,-81,-73
6752,6453345.021,519588.5633,7.111670494,6.8639431,-70,-71
6753,6453345.021,520813.5633,7.111670494,6.8639431,-57,-59.33333333
6754,6453345.021,522038.5633,5.298294544,NA,-56,-57.5
6755,6453345.021,523263.5633,5.298294544,NA,-51,-49.5
6756,6453345.021,524488.5633,5.298294544,NA,-32,-39.5
6757,6453339.13,525702.5672,5.298294544,NA,-38,-33.33333333
6758,6453228.851,526901.0369,5.298294544,NA,4,5
6759,6453147.183,527897.8809,5.679450989,NA,20,27.5
6760,6453110.745,529950.2829,5.679450989,NA,-20,-11
6761,6453332.683,530646.8011,5.679450989,NA,-17,-13.5
6762,6453345.021,531838.5633,4.84553051,NA,-31,-19.5
6763,6453343.748,533061.0955,4.84553051,NA,2,15.5
6764,6453217.599,533994.4317,4.84553051,NA,74,74
6765,6454000.475,377590.7732,8.136969566,1.941547513,-122,-121.5
6766,6453983.021,378713.5633,8.136969566,1.941547513,-142,-134.5
6767,6453983.021,379938.5633,8.136969566,1.941547513,-155,-154.5
6768,6453983.021,381163.5633,8.136969566,1.941547513,-143,-146
6769,6453983.021,382388.5633,8.136969566,1.941547513,-135,-133.5
6770,6453983.021,383613.5633,7.817876339,1.895693064,-148,-144.5
6771,6453983.021,384838.5633,7.817876339,1.895693064,-136,-140
6772,6453983.021,386063.5633,7.817876339,1.895693064,-158,-154
6773,6453983.021,387288.5633,7.817876339,1.895693064,-169,-167
6774,6453983.021,388513.5633,7.224875927,1.989306808,-153,-157
6775,6453983.021,389738.5633,7.224875927,1.989306808,-136,-130
6776,6453983.021,390963.5633,7.224875927,1.989306808,-75,-97.5
6777,6453983.021,392188.5633,7.224875927,1.989306808,-80,-88
6778,6453983.021,393413.5633,6.416166306,1.74262929,-105,-99
6779,6453983.021,394638.5633,6.416166306,1.74262929,-120,-124.5
6780,6453983.021,395863.5633,6.416166306,1.74262929,-152,-146.5
6781,6453983.021,397088.5633,6.416166306,1.74262929,-98,-82
6782,6453983.021,398313.5633,7.672530174,NA,-35,-41.5
6783,6453983.021,399538.5633,7.672530174,NA,-38,-36
6784,6453985.269,400592.1727,7.672530174,NA,-20,-9.5
6785,6453897.099,401674.5952,7.672530174,NA,2,4
6786,6453923.093,403337.7088,5.783774853,1.34178257,4,4
6787,6453740.37,404521.4169,5.783774853,1.34178257,18,14
6788,6453869.002,405718.3549,5.783774853,1.34178257,-14,-14
6789,6453978.661,406911.7591,5.783774853,1.34178257,4,4
6790,6453983.021,408113.5633,6.00235033,1.255883932,-198,-198
6791,6453983.021,409338.5633,6.00235033,1.255883932,-242,-238
6792,6453983.021,410563.5633,6.00235033,1.255883932,-228,-228
