"","grid_ID","adjusted_count_sum","count_sum","Y_centroid_UTM_lat","X_centroid_UTM_lon","sst_clim","chlor_clim","bath","bath_buff_500"
"5617",5617,0,0,6446327.021,393413.5633,7.4288311,2.128996134,-141,-140
"5618",5618,0,0,6446327.021,394638.5633,7.4288311,2.128996134,-140,-139.5
"5619",5619,0,0,6446327.021,395863.5633,7.4288311,2.128996134,-138,-132.5
"5620",5620,0,0,6446327.021,397088.5633,6.625252724,1.726998568,-100,-106
"5621",5621,0,0,6446327.021,398313.5633,6.625252724,1.726998568,-86,-83.5
"5622",5622,0,0,6446327.021,399538.5633,6.625252724,1.726998568,-101,-100.5
"5623",5623,0,0,6446327.021,400763.5633,6.625252724,1.726998568,-91,-89
"5624",5624,0,0,6446327.021,401988.5633,6.310187817,1.514210582,-89,-87.5
"5625",5625,0,0,6446327.021,403213.5633,6.310187817,1.514210582,-78,-89.5
"5626",5626,0,0,6446327.021,404438.5633,6.310187817,1.514210582,-123,-128
"5627",5627,0,0,6446327.021,405663.5633,6.310187817,1.514210582,-221,-257
"5628",5628,0,0,6446327.021,406888.5633,6.367949486,1.418955445,-318,-321
"5629",5629,0,0,6446327.021,408113.5633,6.367949486,1.418955445,-296,-296
"5630",5630,0,0,6446327.021,409338.5633,6.367949486,1.418955445,-153,-207.5
"5631",5631,0,0,6446327.021,410563.5633,6.367949486,1.418955445,-222,-222
"5632",5632,0,0,6446327.021,411788.5633,6.562195301,1.435306787,-182,-182
"5633",5633,0,0,6446327.021,413013.5633,6.562195301,1.435306787,-210,-210
"5634",5634,0,0,6446327.021,414238.5633,6.562195301,1.435306787,-309,-309
"5635",5635,0,0,6446327.021,415463.5633,6.562195301,1.435306787,-245,-215.5
"5636",5636,0,0,6446327.021,416688.5633,6.908596992,1.563944578,-102,-102
"5637",5637,0,0,6446327.021,417913.5633,6.908596992,1.563944578,14,14
"5638",5638,0,0,6446341.033,419121.0518,6.908596992,1.563944578,-54,-43
"5639",5639,0,0,6446327.021,420363.5633,6.908596992,1.563944578,-124,-124
"5640",5640,0,0,6446327.021,421588.5633,7.814163685,NA,-136,-160
"5641",5641,0,0,6446324.527,422807.8961,7.814163685,NA,34,34
"5642",5642,0,0,6446166.108,423628.8422,7.814163685,NA,209,111
"5643",5643,0,0,6446572.708,427249.803,7.68916893,NA,42,70.5
"5644",5644,0,0,6446336.472,429108.4745,NA,NA,-64,-64
"5645",5645,0,0,6446283.124,429940.8889,NA,NA,19,-7.5
"5646",5646,0,0,6446634.833,444932.475,NA,NA,117,117
"5647",5647,0,0,6446084.339,469594.9256,7.529071331,NA,13,16.5
"5648",5648,0,0,6446323.849,470596.5576,7.529071331,NA,7,-2.5
"5649",5649,0,0,6446327.021,471813.5633,7.529071331,NA,-64,-64
"5650",5650,0,0,6446327.021,473038.5633,7.541760445,9.077662468,-76,-80.5
"5651",5651,0,0,6446327.021,474263.5633,7.541760445,9.077662468,-82,-82
"5652",5652,0,0,6446327.021,475488.5633,7.764529228,6.706484318,-85,-83.5
"5653",5653,0,0,6446327.021,476713.5633,7.764529228,6.706484318,-80,-80
"5654",5654,0,0,6446327.021,477938.5633,7.764529228,6.706484318,-109,-106.5
"5655",5655,0,0,6446327.021,479163.5633,7.764529228,6.706484318,-122,-122
"5656",5656,0,0,6446327.021,480388.5633,7.786541462,6.896615982,-172,-155.5
"5657",5657,0,0,6446327.021,481613.5633,7.786541462,6.896615982,-184,-184
"5658",5658,15.3288731098347,1,6446327.021,482838.5633,7.786541462,6.896615982,-209,-197
"5659",5659,0,0,6446327.021,484063.5633,7.786541462,6.896615982,-212,-212
"5660",5660,3.68521307423036,1,6446327.021,485288.5633,7.892960072,7.031527996,-162,-169.5
"5661",5661,0,0,6446327.021,486513.5633,7.892960072,7.031527996,-109,-69
"5662",5662,6.53308448502168,1,6446327.021,487738.5633,7.892960072,7.031527996,-201,-251
"5663",5663,0,0,6446327.021,488963.5633,7.892960072,7.031527996,-430,-403
"5664",5664,0,0,6446327.021,490188.5633,7.892960072,7.031527996,-405,-405
"5665",5665,0,0,6446327.021,491413.5633,7.957892895,6.490073681,-381,-362.5
"5666",5666,0,0,6446327.021,492638.5633,7.957892895,6.490073681,-312,-312
"5667",5667,0,0,6446327.021,493863.5633,7.957892895,6.490073681,-254,-221
"5668",5668,0,0,6446327.021,495088.5633,7.957892895,6.490073681,-104,-104
"5669",5669,0,0,6446327.021,496313.5633,7.870616436,5.649625778,-144,-170.5
"5670",5670,0,0,6446327.021,497538.5633,7.870616436,5.649625778,-171,-171
"5671",5671,0,0,6446327.021,498763.5633,7.870616436,5.649625778,-239,-224.5
"5672",5672,0,0,6446327.021,499988.5633,7.870616436,5.649625778,-263,-263
"5673",5673,0,0,6446327.021,501213.5633,7.592625618,6.754842281,-564,-547
"5674",5674,0,0,6446327.021,502438.5633,7.592625618,6.754842281,-537,-537
"5675",5675,0,0,6446327.021,503663.5633,7.592625618,6.754842281,-625,-636
"5676",5676,0,0,6446327.021,504888.5633,7.592625618,6.754842281,-659,-659
"5677",5677,0,0,6446327.021,506113.5633,7.387400627,8.827475548,-504,-506
"5678",5678,0,0,6446327.021,507338.5633,7.387400627,8.827475548,-440,-440
"5679",5679,0,0,6446327.021,508563.5633,7.387400627,8.827475548,-183,-91
"5680",5680,0,0,6446293.928,509607.7862,7.387400627,8.827475548,14,14
"5681",5681,0,0,6446343.235,514488.3219,7.863314629,NA,67,53.5
"5682",5682,0,0,6446460.848,518718.5261,7.683431625,NA,5,5
"5683",5683,0,0,6446405.886,519559.1921,7.683431625,NA,8,8
"5684",5684,0,0,6446492.894,520747.8367,7.683431625,NA,25,25
"5685",5685,0,0,6446575.783,521810.9185,7.683431625,NA,42,42
"5686",5686,0,0,6446515.676,536003.1225,5.717717648,NA,1,22.5
"5687",5687,0,0,6446337.636,536761.3912,5.717717648,NA,13,3
"5688",5688,0,0,6446327.021,537963.5633,6.798315048,14.89608002,-8,-8
"5689",5689,0,0,6446327.021,539188.5633,6.798315048,14.89608002,-33,-34.5
"5690",5690,0,0,6446982.097,381254.6755,8.380756378,2.018306494,-189,-197.5
"5691",5691,0,0,6446965.021,382388.5633,8.380756378,2.018306494,-238,-230.5
"5692",5692,0,0,6446965.021,383613.5633,8.380756378,2.018306494,-198,-191
"5693",5693,0,0,6446965.021,384838.5633,8.315547943,2.183115244,-171,-173
"5694",5694,0,0,6446965.021,386063.5633,8.315547943,2.183115244,-173,-173
"5695",5695,0,0,6446965.021,387288.5633,7.969643116,2.114209175,-187,-187
"5696",5696,0,0,6446965.021,388513.5633,7.969643116,2.114209175,-199,-186
"5697",5697,0,0,6446965.021,389738.5633,7.969643116,2.114209175,-180,-180
"5698",5698,0,0,6446965.021,390963.5633,7.969643116,2.114209175,-173,-173
"5699",5699,0,0,6446965.021,392188.5633,7.4288311,2.128996134,-153,-153
"5700",5700,0,0,6446965.021,393413.5633,7.4288311,2.128996134,-139,-139
"5701",5701,0,0,6446965.021,394638.5633,7.4288311,2.128996134,-139,-137.5
"5702",5702,0,0,6446965.021,395863.5633,7.4288311,2.128996134,-147,-142
"5703",5703,0,0,6446965.021,397088.5633,6.625252724,1.726998568,-111,-112
"5704",5704,0,0,6446965.021,398313.5633,6.625252724,1.726998568,-97,-97
"5705",5705,0,0,6446965.021,399538.5633,6.625252724,1.726998568,-96,-99
"5706",5706,0,0,6446965.021,400763.5633,6.625252724,1.726998568,-101,-96.5
"5707",5707,0,0,6446965.021,401988.5633,6.310187817,1.514210582,-105,-101.5
"5708",5708,0,0,6446965.021,403213.5633,6.310187817,1.514210582,-89,-88
"5709",5709,0,0,6446965.021,404438.5633,6.310187817,1.514210582,-144,-126.5
"5710",5710,0,0,6446965.021,405663.5633,6.310187817,1.514210582,-293,-304
"5711",5711,0,0,6446965.021,406888.5633,6.367949486,1.418955445,-295,-296
"5712",5712,0,0,6446965.021,408113.5633,6.367949486,1.418955445,-177,-156.5
"5713",5713,0,0,6446965.021,409338.5633,6.367949486,1.418955445,-119,-133.5
"5714",5714,0,0,6446965.021,410563.5633,6.367949486,1.418955445,-78,-60
"5715",5715,0,0,6446965.021,411788.5633,6.562195301,1.435306787,3,-60
"5716",5716,0,0,6446965.021,413013.5633,6.562195301,1.435306787,-179,-176.5
"5717",5717,0,0,6446965.021,414238.5633,6.562195301,1.435306787,-297,-309.5
"5718",5718,0,0,6446965.021,415463.5633,6.562195301,1.435306787,-245,-183.5
"5719",5719,0,0,6446965.021,416688.5633,6.908596992,1.563944578,-102,-120.5
"5720",5720,0,0,6446906.783,417810.8133,6.908596992,1.563944578,14,-30
"5721",5721,0,0,6446965.528,419143.4437,6.908596992,1.563944578,-54,-43
"5722",5722,0,0,6446965.021,420363.5633,6.908596992,1.563944578,-124,-124
"5723",5723,0,0,6446961.393,421580.9539,7.814163685,NA,-136,-160
"5724",5724,0,0,6446724.131,422675.6694,7.814163685,NA,34,25.5
"5725",5725,0,0,6447023.792,427728.5233,7.68916893,NA,-61,19
"5726",5726,0,0,6446966.863,428941.9912,NA,NA,-64,-64
"5727",5727,0,0,6446936.754,429745.9741,NA,NA,-34,-34
"5728",5728,0,0,6447160.239,443889.4922,NA,NA,21,18
"5729",5729,0,0,6447003.216,444835.9773,NA,NA,14,14
"5730",5730,0,0,6446865.842,445481.9713,NA,NA,63,113
"5731",5731,0,0,6446967.19,470757.9868,7.529071331,NA,-24,-5.5
"5732",5732,0,0,6446965.021,471813.5633,7.529071331,NA,-42,-50.5
"5733",5733,0,0,6446965.021,473038.5633,7.541760445,9.077662468,-59,-54
"5734",5734,0,0,6446965.021,474263.5633,7.541760445,9.077662468,-87,-88
"5735",5735,0,0,6446965.021,475488.5633,7.764529228,6.706484318,-84,-81.5
"5736",5736,0,0,6446965.021,476713.5633,7.764529228,6.706484318,-73,-82
"5737",5737,0,0,6446965.021,477938.5633,7.764529228,6.706484318,-149,-144.5
"5738",5738,2.16770026673593,2,6446965.021,479163.5633,7.764529228,6.706484318,-150,-149
"5739",5739,0,0,6446965.021,480388.5633,7.786541462,6.896615982,-187,-173
"5740",5740,0,0,6446965.021,481613.5633,7.786541462,6.896615982,-199,-199
"5741",5741,0,0,6446965.021,482838.5633,7.786541462,6.896615982,-189,-199
"5742",5742,0,0,6446965.021,484063.5633,7.786541462,6.896615982,-212,-212
"5743",5743,0,0,6446965.021,485288.5633,7.786541462,6.896615982,-145,-95.5
"5744",5744,0,0,6446965.021,486513.5633,7.892960072,7.031527996,-29,-29
"5745",5745,0,0,6446965.021,487738.5633,7.892960072,7.031527996,-280,-348.5
"5746",5746,0,0,6446965.021,488963.5633,7.892960072,7.031527996,-376,-376
"5747",5747,0,0,6446965.021,490188.5633,7.892960072,7.031527996,-340,-354
"5748",5748,0,0,6446965.021,491413.5633,7.957892895,6.490073681,-344,-344
"5749",5749,0,0,6446965.021,492638.5633,7.957892895,6.490073681,-274,-255
"5750",5750,0,0,6446965.021,493863.5633,7.957892895,6.490073681,-188,-188
"5751",5751,0,0,6446965.021,495088.5633,7.957892895,6.490073681,-143,-146
"5752",5752,0,0,6446965.021,496313.5633,7.870616436,5.649625778,-197,-197
"5753",5753,0,0,6446965.021,497538.5633,7.870616436,5.649625778,-228,-224.5
"5754",5754,0,0,6446965.021,498763.5633,7.870616436,5.649625778,-210,-210
"5755",5755,0,0,6446965.021,499988.5633,7.870616436,5.649625778,-299,-327
"5756",5756,0,0,6446965.021,501213.5633,7.592625618,6.754842281,-530,-530
"5757",5757,0,0,6446965.021,502438.5633,7.592625618,6.754842281,-543,-549.5
"5758",5758,0,0,6446965.021,503663.5633,7.592625618,6.754842281,-647,-647
"5759",5759,0,0,6446965.021,504888.5633,7.592625618,6.754842281,-543,-472
"5760",5760,0,0,6446965.021,506113.5633,7.387400627,8.827475548,-508,-508
"5761",5761,0,0,6446965.021,507338.5633,7.387400627,8.827475548,-449,-350.5
"5762",5762,0,0,6446965.021,508563.5633,7.387400627,8.827475548,1,-84
"5763",5763,0,0,6446911.937,509372.5445,7.387400627,8.827475548,199,123.5
"5764",5764,0,0,6446977.207,514646.9276,7.863314629,NA,40,43
"5765",5765,0,0,6447224.455,515608.3052,9.98487854,NA,119,119
"5766",5766,0,0,6446975.352,518541.9159,7.683431625,NA,1,3
"5767",5767,0,0,6446965.021,519588.5633,7.683431625,NA,8,10
"5768",5768,0,0,6446965.021,520813.5633,7.683431625,NA,25,23
"5769",5769,0,0,6446970.205,522028.4136,7.683431625,NA,42,46.5
"5770",5770,0,0,6447112.091,522924.9087,NA,NA,69,68
"5771",5771,0,0,6447275.738,534877.007,5.717717648,NA,38,44.5
"5772",5772,0,0,6447029.667,535700.2256,5.717717648,NA,13,7
"5773",5773,0,0,6446965.021,536738.5633,5.717717648,NA,-33,-32
"5774",5774,0,0,6446965.021,537963.5633,6.798315048,14.89608002,-41,-35.5
"5775",5775,0,0,6446965.021,539188.5633,6.798315048,14.89608002,-50,-47
"5776",5776,0,0,6447725.42,380448.7395,8.380756378,2.018306494,-170,-169
"5777",5777,0,0,6447603.256,381164.0309,8.380756378,2.018306494,-180,-187.5
"5778",5778,0,0,6447603.021,382388.5633,8.380756378,2.018306494,-220,-216
"5779",5779,0,0,6447603.021,383613.5633,8.380756378,2.018306494,-201,-197.5
"5780",5780,0,0,6447603.021,384838.5633,8.315547943,2.183115244,-192,-191
"5781",5781,0,0,6447603.021,386063.5633,8.315547943,2.183115244,-216,-206
"5782",5782,0,0,6447603.021,387288.5633,7.969643116,2.114209175,-184,-186
"5783",5783,0,0,6447603.021,388513.5633,7.969643116,2.114209175,-173,-176.5
"5784",5784,0,0,6447603.021,389738.5633,7.969643116,2.114209175,-180,-181
"5785",5785,0,0,6447603.021,390963.5633,7.969643116,2.114209175,-173,-171
"5786",5786,0,0,6447603.021,392188.5633,7.4288311,2.128996134,-153,-157.5
"5787",5787,0,0,6447603.021,393413.5633,7.4288311,2.128996134,-139,-139
"5788",5788,0,0,6447603.021,394638.5633,7.4288311,2.128996134,-139,-137.5
"5789",5789,0,0,6447603.021,395863.5633,7.4288311,2.128996134,-147,-147
"5790",5790,0,0,6447603.021,397088.5633,6.625252724,1.726998568,-111,-111
"5791",5791,0,0,6447603.021,398313.5633,6.625252724,1.726998568,-97,-97
"5792",5792,0,0,6447603.021,399538.5633,6.625252724,1.726998568,-96,-96
"5793",5793,0,0,6447603.021,400763.5633,6.625252724,1.726998568,-78,-89.5
"5794",5794,0,0,6447603.021,401988.5633,6.310187817,1.514210582,-102,-102
"5795",5795,0,0,6447603.021,403213.5633,6.310187817,1.514210582,-85,-85
"5796",5796,0,0,6447603.021,404438.5633,6.310187817,1.514210582,-129,-116.5
"5797",5797,0,0,6447603.021,405663.5633,6.310187817,1.514210582,-258,-258
"5798",5798,0,0,6447603.021,406888.5633,6.367949486,1.418955445,-261,-282
"5799",5799,0,0,6447603.021,408113.5633,6.367949486,1.418955445,-217,-217
"5800",5800,0,0,6447603.021,409338.5633,6.367949486,1.418955445,-119,-99
"5801",5801,0,0,6447603.021,410563.5633,6.367949486,1.418955445,-104,-102.5
"5802",5802,0,0,6447603.021,411788.5633,6.562195301,1.435306787,-70,-109.5
"5803",5803,0,0,6447603.021,413013.5633,6.562195301,1.435306787,-112,-122
"5804",5804,0,0,6447603.021,414238.5633,6.562195301,1.435306787,-186,-166.5
"5805",5805,0,0,6447603.021,415463.5633,6.562195301,1.435306787,-226,-179
"5806",5806,0,0,6447603.021,416688.5633,6.908596992,1.563944578,-39,-61
"5807",5807,0,0,6447541.913,417942.3093,6.908596992,1.563944578,115,69.5
"5808",5808,0,0,6447603.021,419138.5633,6.908596992,1.563944578,-177,-111
"5809",5809,0,0,6447603.021,420363.5633,6.908596992,1.563944578,-113,-97
"5810",5810,0,0,6447604.689,421457.7211,6.908596992,1.563944578,-142,-65.5
"5811",5811,0,0,6447862.623,427087.9836,7.68916893,NA,15,15
"5812",5812,0,0,6447610.938,427736.7158,7.68916893,NA,-61,-52
"5813",5813,0,0,6447603.021,428938.5633,NA,NA,-75,-61
"5814",5814,0,0,6447569.571,429735.3221,NA,NA,2,45.5
"5815",5815,0,0,6447610.243,443791.7331,NA,NA,21,21
"5816",5816,0,0,6447495.971,444541.9531,NA,NA,15,14.5
"5817",5817,0,0,6447550.807,470884.9961,7.658495903,7.2952075,6,6
"5818",5818,0,0,6447603.021,471813.5633,7.658495903,7.2952075,-37,-37
"5819",5819,0,0,6447607.321,473031.3681,7.658495903,7.2952075,-43,-47
"5820",5820,0,0,6447603.021,474263.5633,7.658495903,7.2952075,-47,-47
"5821",5821,0,0,6447603.021,475488.5633,7.827254772,8.072118759,-96,-84.5
"5822",5822,0,0,6447603.021,476713.5633,7.827254772,8.072118759,-119,-119
"5823",5823,0,0,6447603.021,477938.5633,7.827254772,8.072118759,-151,-147.5
"5824",5824,0,0,6447603.021,479163.5633,7.827254772,8.072118759,-140,-140
"5825",5825,0,0,6447603.021,480388.5633,7.827254772,8.072118759,-141,-166
"5826",5826,0,0,6447603.021,481613.5633,7.764252663,7.903980732,-187,-187
"5827",5827,0,0,6447603.021,482838.5633,7.764252663,7.903980732,-163,-182
"5828",5828,0,0,6447603.021,484063.5633,7.764252663,7.903980732,-153,-153
"5829",5829,0,0,6447603.021,485288.5633,7.764252663,7.903980732,1,-30
"5830",5830,0,0,6447603.021,486513.5633,7.682826042,8.17129612,-138,-138
"5831",5831,0,0,6447603.021,487738.5633,7.682826042,8.17129612,-346,-335
"5832",5832,0,0,6447603.021,488963.5633,7.682826042,8.17129612,-336,-336
"5833",5833,0,0,6447603.021,490188.5633,7.682826042,8.17129612,-360,-346.5
"5834",5834,0,0,6447603.021,491413.5633,7.586722851,6.390881538,-277,-277
"5835",5835,47.4257803278152,1,6447603.021,492638.5633,7.586722851,6.390881538,-257,-250.5
"5836",5836,0,0,6447603.021,493863.5633,7.586722851,6.390881538,-144,-134.5
"5837",5837,0,0,6447603.021,495088.5633,7.586722851,6.390881538,-137,-138
"5838",5838,0,0,6447603.021,496313.5633,7.536132813,5.53248024,-89,-141.5
"5839",5839,0,0,6447603.021,497538.5633,7.536132813,5.53248024,-139,-132.5
"5840",5840,0,0,6447603.021,498763.5633,7.536132813,5.53248024,-149,-154
"5841",5841,0,0,6447603.021,499988.5633,7.536132813,5.53248024,-241,-340
"5842",5842,0,0,6447603.021,501213.5633,7.748474598,5.8934865,-533,-573
"5843",5843,0,0,6447603.021,502438.5633,7.748474598,5.8934865,-547,-554.5
"5844",5844,0,0,6447603.021,503663.5633,7.748474598,5.8934865,-649,-622.5
"5845",5845,0,0,6447603.021,504888.5633,7.748474598,5.8934865,-517,-489
"5846",5846,0,0,6447603.021,506113.5633,7.27717495,1.618092418,-479,-485
"5847",5847,0,0,6447603.021,507338.5633,7.27717495,1.618092418,-273,-209.5
"5848",5848,0,0,6447599.684,508555.7865,7.27717495,1.618092418,10,-44
"5849",5849,0,0,6447426.502,509242.5565,7.27717495,1.618092418,151,269
"5850",5850,0,0,6447569.462,514955.7137,3.306810379,NA,2,2
"5851",5851,0,0,6447633.599,515800.7971,3.306810379,NA,27,30
"5852",5852,0,0,6447592.595,518573.3947,6.877206802,6.341714382,-40,-46.5
"5853",5853,0,0,6447603.021,519588.5633,6.877206802,6.341714382,-49,-49
"5854",5854,0,0,6447603.021,520813.5633,6.877206802,6.341714382,-33,-33
"5855",5855,0,0,6447603.021,522038.5633,6.877206802,6.341714382,-25,-11
"5856",5856,0,0,6447635.215,523168.2109,6.874336243,5.750893593,29,23
"5857",5857,0,0,6447794.669,524250.7912,6.874336243,5.750893593,44,36
"5858",5858,0,0,6447717.591,525736.9702,6.874336243,5.750893593,25,25
"5859",5859,0,0,6447813.197,526348.619,6.874336243,5.750893593,26,35
"5860",5860,0,0,6447794.544,529751.3821,7.19023037,5.193064213,47,42.5
"5861",5861,0,0,6447720.09,530649.9329,7.19023037,5.193064213,28,28
"5862",5862,0,0,6447698.175,531801.3807,7.19023037,5.193064213,28,28
"5863",5863,0,0,6447738.949,533105.42,7.123034,15.59973431,17,14.5
"5864",5864,0,0,6447643.568,534325.4163,7.123034,15.59973431,4,9
"5865",5865,0,0,6447603.021,535513.5633,7.123034,15.59973431,-38,-38
"5866",5866,0,0,6447603.021,536738.5633,7.123034,15.59973431,-48,-47.5
"5867",5867,0,0,6447603.021,537963.5633,6.710928917,NA,-51,-51
"5868",5868,0,0,6447603.021,539188.5633,6.710928917,NA,-58,-52.5
"5869",5869,0,0,6448278.345,380304.8509,8.380756378,2.018306494,-161,-159
"5870",5870,0,0,6448241.021,381163.5633,8.380756378,2.018306494,-164,-164
"5871",5871,0,0,6448241.021,382388.5633,8.380756378,2.018306494,-206,-203.5
"5872",5872,0,0,6448241.021,383613.5633,8.380756378,2.018306494,-200,-200
"5873",5873,0,0,6448241.021,384838.5633,8.315547943,2.183115244,-205,-201.5
"5874",5874,0,0,6448241.021,386063.5633,8.315547943,2.183115244,-224,-216.5
"5875",5875,0,0,6448241.021,387288.5633,7.969643116,2.114209175,-186,-191
"5876",5876,0,0,6448241.021,388513.5633,7.969643116,2.114209175,-171,-167.5
"5877",5877,0,0,6448241.021,389738.5633,7.969643116,2.114209175,-170,-169
"5878",5878,0,0,6448241.021,390963.5633,7.969643116,2.114209175,-167,-166.5
"5879",5879,0,0,6448241.021,392188.5633,7.4288311,2.128996134,-149,-155
"5880",5880,0,0,6448241.021,393413.5633,7.4288311,2.128996134,-135,-133.5
"5881",5881,0,0,6448241.021,394638.5633,7.4288311,2.128996134,-129,-131.5
"5882",5882,0,0,6448241.021,395863.5633,7.4288311,2.128996134,-140,-143
"5883",5883,0,0,6448241.021,397088.5633,6.625252724,1.726998568,-116,-114
"5884",5884,0,0,6448241.021,398313.5633,6.625252724,1.726998568,-103,-101
"5885",5885,0,0,6448241.021,399538.5633,6.625252724,1.726998568,-95,-96
"5886",5886,0,0,6448241.021,400763.5633,6.625252724,1.726998568,-78,-82.5
"5887",5887,0,0,6448241.021,401988.5633,6.310187817,1.514210582,-102,-98
"5888",5888,0,0,6448241.021,403213.5633,6.310187817,1.514210582,-85,-85
"5889",5889,0,0,6448241.021,404438.5633,6.310187817,1.514210582,-129,-116.5
"5890",5890,0,0,6448241.021,405663.5633,6.310187817,1.514210582,-258,-258
"5891",5891,0,0,6448241.021,406888.5633,6.367949486,1.418955445,-261,-282
"5892",5892,0,0,6448241.021,408113.5633,6.367949486,1.418955445,-217,-217
"5893",5893,0,0,6448241.021,409338.5633,6.367949486,1.418955445,-119,-99
"5894",5894,0,0,6448241.021,410563.5633,6.367949486,1.418955445,-104,-105
"5895",5895,0,0,6448241.021,411788.5633,6.562195301,1.435306787,-70,-70
"5896",5896,0,0,6448241.021,413013.5633,6.189755917,1.259540081,-92,-102
"5897",5897,0,0,6448241.021,414238.5633,6.189755917,1.259540081,-170,-170
"5898",5898,0,0,6448241.021,415463.5633,6.189755917,1.259540081,-137,-137
"5899",5899,0,0,6448238.075,416675.1462,6.480877399,1.215990901,8,-21
"5900",5900,0,0,6448290.819,418245.7755,6.480877399,1.215990901,-113,-30
"5901",5901,0,0,6448241.021,419138.5633,6.480877399,1.215990901,-152,-142
"5902",5902,0,0,6448241.021,420363.5633,6.480877399,1.215990901,-148,-148
"5903",5903,0,0,6448222.42,421535.6867,6.480877399,1.215990901,1,19.5
"5904",5904,0,0,6448021.032,422205.2352,7.814163685,NA,98,154
